artist_song,generation,recognition
En Vogue|||My Lovin',-9,0.732
Enigma|||Return To Innocence,-9,0.529
Enrique Iglesias|||Bailamos,-9,0.940
Eric Clapton|||Tears In Heaven,-9,0.741
Everything But The Girl|||Missing,-9,0.400
Extreme|||Hole Hearted,-9,0.170
Extreme|||More Than Words,-9,0.901
George Michael|||Don't Let The Sun Go Down On Me,-9,0.532
George Michael|||Praying For Time,-9,0.104
Glenn Medeiros|||She Ain't Worth It,-9,0.182
Gloria Estefan|||Coming Out Of The Dark,-9,0.102
Guns N' Roses|||November Rain,-9,0.689
H-Town|||Knockin' Da Boots,-9,0.053
Hanson|||MMMbop,-9,0.742
Heart|||All I Wanna Do Is Make Love To You,-9,0.510
"Heights, The|||How Do You Talk To An Angel",-9,0.404
Hi-Five|||I Like The Way,-9,0.264
House Of Pain|||Jump Around,-9,0.925
Ini Kamoze|||Here Comes The Hotstepper,-9,0.803
Jade|||Don't Walk Away,-9,0.283
James Ingram|||I Don't Have The Heart,-9,0.404
Jane Child|||Don't Wanna Fall In Love,-9,0.283
Janet Jackson|||Again,-9,0.343
Janet Jackson|||Alright,-9,0.286
Janet Jackson|||And On And On,-9,0.129
"Janet Jackson|||Any Time, Any Place",-9,0.104
Janet Jackson|||Black Cat,-9,0.143
Janet Jackson|||Come Back To Me,-9,0.333
Janet Jackson|||Escapade,-9,0.425
Janet Jackson|||If,-9,0.464
Janet Jackson|||Love Will Never Do,-9,0.238
Janet Jackson|||Runaway,-9,0.409
Janet Jackson|||That's The Way Love Goes,-9,0.324
Janet|||I Get Lonely,-9,0.120
Janet|||Together Again,-9,0.511
Jennifer Lopez|||If You Had My Love,-9,0.807
Jennifer Paige|||Crush,-9,0.540
Jessica Simpson|||I Wanna Love You Forever,-9,0.134
"Jesus Jones|||Real, Real, Real",-9,0.160
"Jesus Jones|||Right Here, Right Now",-9,0.551
Jewel|||You Were Meant For Me,-9,0.478
Joan Osborne|||One Of Us,-9,0.909
Jodeci|||Lately,-9,0.204
Jody Watley|||Everything,-9,0.119
Joe Public|||Live And Learn,-9,0.320
John Mellencamp|||Wild Night,-9,0.268
Johnny Gill|||Rub You The Right Way,-9,0.064
Jon Bon Jovi|||Blaze Of Glory,-9,0.400
K-Ci and JoJo|||All My Life,-9,0.714
K-Ci and JoJo|||Tell Me It's Real,-9,0.207
Karyn White|||Romantic,-9,0.148
Keith Sweat|||Nobody,-9,0.211
Keith Sweat|||Twisted,-9,0.182
Kris Kross|||Jump,-9,0.787
LFO|||Summer Girls,-9,0.509
LL Cool J|||Hey Lover,-9,0.231
LL Cool J|||Loungin',-9,0.172
LSG|||My Body,-9,0.085
Lauryn Hill|||Doo Wop,-9,0.563
LeAnn Rimes|||How Do I Live,-9,0.586
Lenny Kravitz|||It Ain't Over Til It's Over,-9,0.769
Lisa Loeb and Nine Stories|||Stay,-9,0.648
Lisa Stansfield|||All Around The World,-9,0.766
Londonbeat|||I've Been Thinking About You,-9,0.681
Los Del Rio|||Macarena,-9,0.937
Lou Bega|||Mambo No. 5,-9,0.984
Luther Vandross|||Endless Love,-9,0.600
Luther Vandross|||Power Of Love,-9,0.333
M.C. Hammer|||Have You Seen Her,-9,0.184
M.C. Hammer|||Pray,-9,0.509
Madonna|||Erotica,-9,0.528
Madonna|||Frozen,-9,0.529
Madonna|||I'll Remember,-9,0.341
Madonna|||Justify My Love,-9,0.407
Madonna|||Secret,-9,0.623
Madonna|||Take A Bow,-9,0.576
Madonna|||This Used To Be My Playground,-9,0.351
Madonna|||Vogue,-9,0.940
Marc Anthony|||I Need To Know,-9,0.652
Mariah Carey|||Always Be My Baby,-9,0.653
Mariah Carey|||Can't Let Go,-9,0.283
Mariah Carey|||Dreamlover,-9,0.623
Mariah Carey|||Emotions,-9,0.509
Mariah Carey|||Fantasy,-9,0.567
Mariah Carey|||Heartbreaker,-9,0.443
Mariah Carey|||Hero,-9,0.531
Mariah Carey|||Honey,-9,0.381
Mariah Carey|||I Don't Wanna Cry,-9,0.308
Mariah Carey|||I Still Believe,-9,0.250
Mariah Carey|||I'll Be There,-9,0.759
Mariah Carey|||Love Takes Time,-9,0.476
Mariah Carey|||My All,-9,0.327
Mariah Carey|||Never Forget You,-9,0.284
Mariah Carey|||One Sweet Day,-9,0.704
Mariah Carey|||Someday,-9,0.367
Mariah Carey|||Vision Of Love,-9,0.349
Mariah Carey|||Without You,-9,0.729
Mark Morrison|||Return Of The Mack,-9,0.529
Marky Mark and The Funky Bunch|||Good Vibrations,-9,0.840
Mary J. Blige|||Not Gon' Cry,-9,0.138
Maxi Priest|||Close To You,-9,0.542
Maxwell|||Fortunate,-9,0.055
Meat Loaf|||I'd Do Anything For Love,-9,0.814
Meredith Brooks|||Bitch,-9,0.649
Merril Bainbridge|||Mouth,-9,0.174
Method Man|||I'll Be There For You,-9,0.288
Michael Bolton|||How Am I Supposed To Live Without You,-9,0.667
Michael Bolton|||How Can We Be Lovers,-9,0.660
Michael Bolton|||Love Is A Wonderful Thing,-9,0.400
Michael Bolton|||When A Man Loves A Woman,-9,0.574
Michael Jackson|||Black Or White,-9,0.969
Michael Jackson|||Remember The Time,-9,0.714
Michael Jackson|||You Are Not Alone,-9,0.938
Milli Vanilli|||All Or Nothing,-9,0.208
Monica|||Angel Of Mine,-9,0.304
Monica|||Don't Take It Personal,-9,0.227
Monica|||For You I Will,-9,0.396
Monica|||The First Night,-9,0.098
Montell Jordan|||Let's Ride,-9,0.086
Montell Jordan|||This Is How We Do It,-9,0.831
Mr. Big|||To Be With You,-9,0.815
Nelson|||Can't Live Without Your Love And Affection,-9,0.186
New Edition|||Hit Me Off,-9,0.200
New Kids On The Block|||Step By Step,-9,0.659
Next|||Too Close,-9,0.377
Nicki French|||Total Eclipse Of The Heart,-9,0.758
"Notorious B.I.G., The|||Hypnotize",-9,0.552
"Notorious B.I.G., The|||Mo Money, Mo Problems",-9,0.627
"Notorious B.I.G., The|||One More Chance-Stay With Me",-9,0.418
"Notorious B.I.G., The|||The What",-9,0.448
Onyx|||Slam,-9,0.485
PM Dawn|||I'd Die Without You,-9,0.116
PM Dawn|||Set Adrift On Memory Bliss,-9,0.303
Patty Smyth|||Sometimes Love Just Ain't Enough,-9,0.342
Paula Abdul|||Opposites Attract,-9,0.756
Paula Abdul|||Rush Rush,-9,0.356
Paula Abdul|||The Promise Of A New Day,-9,0.192
Peabo Bryson and Regina Bell|||A Whole New World,-9,0.852
Pearl Jam|||Last Kiss,-9,0.455
Pebbles|||Giving You The Benefit,-9,0.109
Phil Collins|||Do You Remember?,-9,0.345
Phil Collins|||I Wish It Would Rain Down,-9,0.242
Phil Collins|||Something Happened On The Way To Heaven,-9,0.659
Poison|||Something To Believe In,-9,0.226
Poison|||Unskinny Bop,-9,0.283
Prince|||Diamonds And Pearls,-9,0.070
"Proclaimers, The|||I'm Gonna Be ",-9,0.945
Puff Daddy and Faith Evans|||I'll Be Missing You,-9,0.919
Puff Daddy|||Been Around The World,-9,0.277
Puff Daddy|||Can't Nobody Hold Me Down,-9,0.400
Puff Daddy|||Satisfy You,-9,0.180
Quad City DJ's|||C'Mon N' Ride It,-9,0.515
R. Kelly|||Bump N' Grind,-9,0.354
R. Kelly|||Down Low,-9,0.103
R. Kelly|||I Believe I Can Fly,-9,0.985
R. Kelly|||I'm Your Angel,-9,0.306
R. Kelly|||You Remind Me Of Something,-9,0.169
R.E.M.|||Losing My Religion,-9,0.984
Ralph Tresvant|||Sensitivity,-9,0.143
Real McCoy|||Another Night,-9,0.838
Real McCoy|||Run Away,-9,0.600
Red Hot Chili Peppers|||Under The Bridge,-9,0.933
Ricky Martin|||Livin' La Vida Loca,-9,0.914
Ricky Martin|||She's All I Ever Had,-9,0.197
Right Said Fred|||I'm Too Sexy,-9,0.852
Rod Stewart|||Downtown Train,-9,0.411
Roxette|||Dangerous,-9,0.269
Roxette|||Fading Like A Flower,-9,0.111
Roxette|||It Must Have Been Love,-9,0.889
Roxette|||Joyride,-9,0.491
SWV|||Right Here,-9,0.314
SWV|||Weak,-9,0.221
Salt 'N Pepa|||Shoop,-9,0.658
Salt 'N Pepa|||Whatta Man,-9,0.866
Santana|||Smooth,-9,0.879
Sarah McLachlan|||Adia,-9,0.484
Sarah McLachlan|||Angel,-9,0.443
Savage Garden|||I Knew I Loved You,-9,0.685
Savage Garden|||I Want You,-9,0.712
Savage Garden|||Truly Madly Deeply,-9,0.642
Scorpions|||Wind Of Change,-9,0.346
Seal|||Kiss From A Rose,-9,0.923
Seduction|||Two To Make It Right,-9,0.275
Shaggy|||Boombastic,-9,0.629
Shai|||If I Ever Fall In Love,-9,0.264
Shania Twain|||From This Moment On,-9,0.590
Shania Twain|||You're Still The One,-9,0.862
Shanice|||I Love Your Smile,-9,0.373
Shanice|||Saving Forever For You,-9,0.265
Sheryl Crow|||All I Wanna Do,-9,0.896
Silk|||Freak Me,-9,0.159
Sinead O'Connor|||Nothing Compares 2 U,-9,0.536
Sir Mix-A-Lot|||Baby Got Back,-9,0.850
Sixpence None The Richer|||Kiss Me,-9,0.806
Smash Mouth|||All Star,-9,0.950
Snap!|||The Power,-9,0.929
Snow|||Informer,-9,0.836
Somethin' For The People|||My Love Is The Shhh!,-9,0.176
Soul For Real|||Candy Rain,-9,0.157
"Spice Girls, The|||Wannabe",-9,0.984
Stevie B|||Because I Love You,-9,0.256
Styx|||Show Me The Way,-9,0.229
Sugar Ray|||Every Morning,-9,0.525
Surface|||The First Time,-9,0.190
Sweet Sensation|||If Wishes Came True,-9,0.078
TLC|||Baby-Baby-Baby,-9,0.268
TLC|||Creep,-9,0.444
TLC|||No Scrubs,-9,0.889
TLC|||Red Light Special,-9,0.352
TLC|||Unpretty,-9,0.418
TLC|||Waterfalls,-9,0.852
Tag Team|||Whoomp! There It Is,-9,0.913
Tara Kemp|||Hold You Tight,-9,0.109
Taylor Dayne|||I'll Be Your Shelter,-9,0.288
Taylor Dayne|||Love Will Lead You Back,-9,0.087
Technotronic|||Pump Up The Jam,-9,0.891
Third Eye Blind|||Semi-Charmed Life,-9,0.790
Timmy T|||One More Try,-9,0.300
Tommy Page|||I'll Be Your Everything,-9,0.082
Toni Braxton|||Breathe Again,-9,0.200
Toni Braxton|||Un-Break My Heart,-9,0.951
Toni Braxton|||You're Makin' Me High,-9,0.194
Tony Rich Project|||Nobody Knows,-9,0.290
Tracie Spencer|||This House,-9,0.042
Tracy Chapman|||Give Me One Reason,-9,0.480
UB40|||Can't Help Falling In Love,-9,0.750
Usher|||My Way,-9,0.174
Usher|||Nice and Slow,-9,0.123
Usher|||You Make Me Wanna..,-9,0.551
Vanessa Williams and Brian McKnight|||Love Is,-9,0.279
Vanessa Williams|||Colors Of The Wind,-9,0.672
Vanessa Williams|||Save The Best For Last,-9,0.674
Vanilla Ice|||Ice Ice Baby,-9,0.870
Vanilla Ice|||Play That Funky Music,-9,0.569
Warren G|||Regulate,-9,0.658
Whitney Houston|||All The Man That I Need,-9,0.391
Whitney Houston|||Exhale,-9,0.262
Whitney Houston|||Heartbreak Hotel,-9,0.253
Whitney Houston|||I Believe In You And Me,-9,0.387
Whitney Houston|||I Have Nothing,-9,0.646
Whitney Houston|||I Will Always Love You,-9,0.953
Whitney Houston|||I'm Every Woman,-9,0.726
Whitney Houston|||I'm Your Baby Tonight,-9,0.553
Whitney Houston|||It's Not Right But It's Okay,-9,0.477
Will Smith|||Gettin' Jiggy Wit It,-9,0.771
Will Smith|||Wild Wild West,-9,0.650
Wilson Phillips|||Hold On,-9,0.826
Wilson Phillips|||Impulsive,-9,0.256
Wilson Phillips|||Release Me,-9,0.519
Wilson Phillips|||You're In Love,-9,0.429
Wreckx-N-Effect|||Rump Shaker,-9,0.717
Xscape|||Just Kickin' It,-9,0.098
diVINYLS|||I Touch Myself,-9,0.538
Popular average,-9,0.885
2 Pac|||California Love,-8,0.594
2Pac|||How Do U Want It,-8,0.284
702|||Where My Girls At?,-8,0.375
Ace Of Base|||All That She Wants,-8,0.954
Ace Of Base|||Don't Turn Around,-8,0.773
Ace Of Base|||The Sign,-8,0.908
Adina Howard|||Freak Like Me,-8,0.169
Aerosmith|||I Don't Want To Miss A Thing,-8,0.931
Aerosmith|||Janie's Got A Gun,-8,0.590
Alanis Morissette|||Ironic,-8,0.937
Alannah Myles|||Black Velvet,-8,0.845
Alias|||More Than Words Can Say,-8,0.170
All Saints|||Never Ever,-8,0.304
All-4-One|||I Swear,-8,0.782
Allure|||All Cried Out,-8,0.119
Amy Grant|||Baby Baby,-8,0.566
Amy Grant|||Every Heartbeat,-8,0.426
Atlantic Starr|||Masterpiece,-8,0.162
"B-52's, The|||Roam",-8,0.679
BLACKstreet|||No Diggity,-8,0.726
Babyface|||When Can I See You,-8,0.183
"Backstreet Boys, The|||Everybody ",-8,0.967
"Backstreet Boys, The|||Quit Playing Games ",-8,0.730
Barenaked Ladies|||One Week,-8,0.738
Bell Biv DeVoe|||Do Me!,-8,0.194
Bell Biv DeVoe|||Poison,-8,0.600
Bette Midler|||From A Distance,-8,0.618
Billy Idol|||Cradle Of Love,-8,0.204
Billy Joel|||The River Of Dreams,-8,0.613
Billy Ray Cyrus|||Achy Breaky Heart,-8,0.873
Bobby Brown|||Humpin' Around,-8,0.383
Bon Jovi|||Always,-8,0.525
Bone Thugs N Harmony|||Look Into My Eyes,-8,0.075
Bone Thugs N Harmony|||Tha Crossroads,-8,0.309
Boyz II Men|||4 Seasons Of Loneliness,-8,0.127
Boyz II Men|||End Of The Road,-8,0.655
Boyz II Men|||I'll Make Love To You,-8,0.525
Boyz II Men|||In The Still Of The Nite,-8,0.369
Boyz II Men|||It's So Hard To Say Goodbye To Yesterday,-8,0.524
Boyz II Men|||Motownphilly,-8,0.509
Boyz II Men|||On Bended Knee,-8,0.399
Boyz II Men|||Water Runs Dry,-8,0.231
Brandy and Monica|||The Boy Is Mine,-8,0.472
Brandy|||Baby,-8,0.167
Brandy|||Have You Ever?,-8,0.246
Brandy|||Sittin' Up In My Room,-8,0.115
Brian McKnight|||Back At One,-8,0.400
Britney Spears|||..Baby One More Time,-8,0.970
Bryan Adams|||All For Love,-8,0.422
Bryan Adams|||Can't Stop This Thing We Started,-8,0.483
Bryan Adams|||Everything I Do I Do It For You,-8,0.926
Bryan Adams|||Have You Ever Really Loved A Woman?,-8,0.383
Busta Rhymes|||What's It Gonna Be?!,-8,0.000
C and C Music Factory|||Gonna Make You Sweat,-8,0.844
C and C Music Factory|||Here We Go,-8,0.541
C+C Music Factory|||Things That Make You Go Hmmmm,-8,0.375
Calloway|||I Wanna Be Rich,-8,0.040
Cathy Dennis|||Touch Me,-8,0.406
Celine Dion|||All By Myself,-8,0.820
Celine Dion|||Because You Loved Me,-8,0.642
Celine Dion|||If You Asked Me To,-8,0.297
Celine Dion|||It's All Coming Back To Me Now,-8,0.625
Celine Dion|||My Heart Will Go On,-8,0.981
Celine Dion|||The Power Of Love,-8,0.634
Celine Dion|||Where Does My Heart Beat Now,-8,0.321
Changing Faces|||Stroke You Up,-8,0.077
Cher|||Believe,-8,1.000
Christina Aguilera|||Genie In A Bottle,-8,0.850
Color Me Badd|||All 4 Love,-8,0.270
Color Me Badd|||I Adore Mi Amor,-8,0.122
Color Me Badd|||I Wanna Sex You Up,-8,0.482
Coolio|||Fantastic Voyage,-8,0.352
Coolio|||Gangsta's Paradise,-8,0.975
Crash Test Dummies|||Mmm Mmm Mmm Mmm,-8,0.420
D.R.S.|||Gangsta Lean,-8,0.083
DJ Jazzy Jeff and The Fresh Prince|||Summertime,-8,0.530
Damn Yankees|||High Enough,-8,0.137
Deborah Cox|||Nobody's Supposed To Be Here,-8,0.280
Deee-Lite|||Groove Is In The Heart,-8,0.880
"Destiny's Child|||Bills, Bills, Bills",-8,0.696
Divine|||Lately,-8,0.130
Donna Lewis|||I Love You Always Forever,-8,0.714
Dr. Dre|||Nuthin' But A G Thang,-8,0.701
Dru Hill|||How Deep Is Your Love,-8,0.227
Dru Hill|||In My Bed,-8,0.045
Duran Duran|||Ordinary World,-8,0.367
EMF|||Unbelievable,-8,0.814
Elton John|||Can You Feel The Love Tonight,-8,0.982
Elton John|||Candle In The Wind,-8,0.424
En Vogue|||Don't Let Go,-8,0.286
En Vogue|||Hold On,-8,0.327
En Vogue|||My Lovin',-8,0.667
Enigma|||Return To Innocence,-8,0.547
Enrique Iglesias|||Bailamos,-8,0.849
Eric Clapton|||Tears In Heaven,-8,0.949
Everything But The Girl|||Missing,-8,0.389
Extreme|||Hole Hearted,-8,0.151
Extreme|||More Than Words,-8,0.825
George Michael|||Don't Let The Sun Go Down On Me,-8,0.554
George Michael|||Praying For Time,-8,0.155
Glenn Medeiros|||She Ain't Worth It,-8,0.075
Gloria Estefan|||Coming Out Of The Dark,-8,0.018
Guns N' Roses|||November Rain,-8,0.609
H-Town|||Knockin' Da Boots,-8,0.100
Hanson|||MMMbop,-8,0.694
Heart|||All I Wanna Do Is Make Love To You,-8,0.614
"Heights, The|||How Do You Talk To An Angel",-8,0.394
Hi-Five|||I Like The Way,-8,0.286
House Of Pain|||Jump Around,-8,0.945
Ini Kamoze|||Here Comes The Hotstepper,-8,0.722
Jade|||Don't Walk Away,-8,0.354
James Ingram|||I Don't Have The Heart,-8,0.375
Jane Child|||Don't Wanna Fall In Love,-8,0.200
Janet Jackson|||Again,-8,0.359
Janet Jackson|||Alright,-8,0.308
Janet Jackson|||And On And On,-8,0.034
"Janet Jackson|||Any Time, Any Place",-8,0.132
Janet Jackson|||Black Cat,-8,0.231
Janet Jackson|||Come Back To Me,-8,0.189
Janet Jackson|||Escapade,-8,0.396
Janet Jackson|||If,-8,0.493
Janet Jackson|||Love Will Never Do,-8,0.216
Janet Jackson|||Runaway,-8,0.218
Janet Jackson|||That's The Way Love Goes,-8,0.391
Janet|||I Get Lonely,-8,0.092
Janet|||Together Again,-8,0.403
Jennifer Lopez|||If You Had My Love,-8,0.621
Jennifer Paige|||Crush,-8,0.522
Jessica Simpson|||I Wanna Love You Forever,-8,0.121
"Jesus Jones|||Real, Real, Real",-8,0.079
"Jesus Jones|||Right Here, Right Now",-8,0.656
Jewel|||You Were Meant For Me,-8,0.543
Joan Osborne|||One Of Us,-8,0.865
Jodeci|||Lately,-8,0.094
Jody Watley|||Everything,-8,0.105
Joe Public|||Live And Learn,-8,0.259
John Mellencamp|||Wild Night,-8,0.300
Johnny Gill|||Rub You The Right Way,-8,0.167
Jon Bon Jovi|||Blaze Of Glory,-8,0.491
K-Ci and JoJo|||All My Life,-8,0.633
K-Ci and JoJo|||Tell Me It's Real,-8,0.188
Karyn White|||Romantic,-8,0.182
Keith Sweat|||Nobody,-8,0.034
Keith Sweat|||Twisted,-8,0.196
Kris Kross|||Jump,-8,0.825
LFO|||Summer Girls,-8,0.464
LL Cool J|||Hey Lover,-8,0.269
LL Cool J|||Loungin',-8,0.082
LSG|||My Body,-8,0.082
Lauryn Hill|||Doo Wop,-8,0.371
LeAnn Rimes|||How Do I Live,-8,0.545
Lenny Kravitz|||It Ain't Over Til It's Over,-8,0.746
Lisa Loeb and Nine Stories|||Stay,-8,0.596
Lisa Stansfield|||All Around The World,-8,0.700
Londonbeat|||I've Been Thinking About You,-8,0.518
Los Del Rio|||Macarena,-8,1.000
Lou Bega|||Mambo No. 5,-8,1.000
Luther Vandross|||Endless Love,-8,0.475
Luther Vandross|||Power Of Love,-8,0.244
M.C. Hammer|||Have You Seen Her,-8,0.119
M.C. Hammer|||Pray,-8,0.463
Madonna|||Erotica,-8,0.276
Madonna|||Frozen,-8,0.493
Madonna|||I'll Remember,-8,0.327
Madonna|||Justify My Love,-8,0.283
Madonna|||Secret,-8,0.491
Madonna|||Take A Bow,-8,0.397
Madonna|||This Used To Be My Playground,-8,0.408
Madonna|||Vogue,-8,0.912
Marc Anthony|||I Need To Know,-8,0.491
Mariah Carey|||Always Be My Baby,-8,0.651
Mariah Carey|||Can't Let Go,-8,0.294
Mariah Carey|||Dreamlover,-8,0.672
Mariah Carey|||Emotions,-8,0.467
Mariah Carey|||Fantasy,-8,0.593
Mariah Carey|||Heartbreaker,-8,0.423
Mariah Carey|||Hero,-8,0.436
Mariah Carey|||Honey,-8,0.209
Mariah Carey|||I Don't Wanna Cry,-8,0.298
Mariah Carey|||I Still Believe,-8,0.240
Mariah Carey|||I'll Be There,-8,0.717
Mariah Carey|||Love Takes Time,-8,0.400
Mariah Carey|||My All,-8,0.303
Mariah Carey|||Never Forget You,-8,0.277
Mariah Carey|||One Sweet Day,-8,0.561
Mariah Carey|||Someday,-8,0.435
Mariah Carey|||Vision Of Love,-8,0.393
Mariah Carey|||Without You,-8,0.696
Mark Morrison|||Return Of The Mack,-8,0.574
Marky Mark and The Funky Bunch|||Good Vibrations,-8,0.870
Mary J. Blige|||Not Gon' Cry,-8,0.042
Maxi Priest|||Close To You,-8,0.484
Maxwell|||Fortunate,-8,0.077
Meat Loaf|||I'd Do Anything For Love,-8,0.785
Meredith Brooks|||Bitch,-8,0.397
Merril Bainbridge|||Mouth,-8,0.119
Method Man|||I'll Be There For You,-8,0.315
Michael Bolton|||How Am I Supposed To Live Without You,-8,0.667
Michael Bolton|||How Can We Be Lovers,-8,0.597
Michael Bolton|||Love Is A Wonderful Thing,-8,0.276
Michael Bolton|||When A Man Loves A Woman,-8,0.571
Michael Jackson|||Black Or White,-8,0.982
Michael Jackson|||Remember The Time,-8,0.759
Michael Jackson|||You Are Not Alone,-8,0.839
Milli Vanilli|||All Or Nothing,-8,0.113
Monica|||Angel Of Mine,-8,0.093
Monica|||Don't Take It Personal,-8,0.188
Monica|||For You I Will,-8,0.448
Monica|||The First Night,-8,0.161
Montell Jordan|||Let's Ride,-8,0.121
Montell Jordan|||This Is How We Do It,-8,0.893
Mr. Big|||To Be With You,-8,0.708
Nelson|||Can't Live Without Your Love And Affection,-8,0.184
New Edition|||Hit Me Off,-8,0.211
New Kids On The Block|||Step By Step,-8,0.623
Next|||Too Close,-8,0.328
Nicki French|||Total Eclipse Of The Heart,-8,0.758
"Notorious B.I.G., The|||Hypnotize",-8,0.543
"Notorious B.I.G., The|||Mo Money, Mo Problems",-8,0.528
"Notorious B.I.G., The|||One More Chance-Stay With Me",-8,0.291
"Notorious B.I.G., The|||The What",-8,0.317
Onyx|||Slam,-8,0.552
PM Dawn|||I'd Die Without You,-8,0.111
PM Dawn|||Set Adrift On Memory Bliss,-8,0.303
Patty Smyth|||Sometimes Love Just Ain't Enough,-8,0.414
Paula Abdul|||Opposites Attract,-8,0.589
Paula Abdul|||Rush Rush,-8,0.231
Paula Abdul|||The Promise Of A New Day,-8,0.220
Peabo Bryson and Regina Bell|||A Whole New World,-8,0.940
Pearl Jam|||Last Kiss,-8,0.397
Pebbles|||Giving You The Benefit,-8,0.203
Phil Collins|||Do You Remember?,-8,0.241
Phil Collins|||I Wish It Would Rain Down,-8,0.217
Phil Collins|||Something Happened On The Way To Heaven,-8,0.698
Poison|||Something To Believe In,-8,0.178
Poison|||Unskinny Bop,-8,0.264
Prince|||Diamonds And Pearls,-8,0.060
"Proclaimers, The|||I'm Gonna Be ",-8,0.796
Puff Daddy and Faith Evans|||I'll Be Missing You,-8,0.949
Puff Daddy|||Been Around The World,-8,0.283
Puff Daddy|||Can't Nobody Hold Me Down,-8,0.538
Puff Daddy|||Satisfy You,-8,0.109
Quad City DJ's|||C'Mon N' Ride It,-8,0.357
R. Kelly|||Bump N' Grind,-8,0.313
R. Kelly|||Down Low,-8,0.091
R. Kelly|||I Believe I Can Fly,-8,0.922
R. Kelly|||I'm Your Angel,-8,0.359
R. Kelly|||You Remind Me Of Something,-8,0.123
R.E.M.|||Losing My Religion,-8,0.980
Ralph Tresvant|||Sensitivity,-8,0.119
Real McCoy|||Another Night,-8,0.877
Real McCoy|||Run Away,-8,0.525
Red Hot Chili Peppers|||Under The Bridge,-8,0.926
Ricky Martin|||Livin' La Vida Loca,-8,0.849
Ricky Martin|||She's All I Ever Had,-8,0.217
Right Said Fred|||I'm Too Sexy,-8,0.851
Rod Stewart|||Downtown Train,-8,0.474
Roxette|||Dangerous,-8,0.155
Roxette|||Fading Like A Flower,-8,0.156
Roxette|||It Must Have Been Love,-8,0.862
Roxette|||Joyride,-8,0.457
SWV|||Right Here,-8,0.345
SWV|||Weak,-8,0.254
Salt 'N Pepa|||Shoop,-8,0.658
Salt 'N Pepa|||Whatta Man,-8,0.763
Santana|||Smooth,-8,0.917
Sarah McLachlan|||Adia,-8,0.292
Sarah McLachlan|||Angel,-8,0.500
Savage Garden|||I Knew I Loved You,-8,0.630
Savage Garden|||I Want You,-8,0.382
Savage Garden|||Truly Madly Deeply,-8,0.531
Scorpions|||Wind Of Change,-8,0.311
Seal|||Kiss From A Rose,-8,0.900
Seduction|||Two To Make It Right,-8,0.361
Shaggy|||Boombastic,-8,0.609
Shai|||If I Ever Fall In Love,-8,0.297
Shania Twain|||From This Moment On,-8,0.516
Shania Twain|||You're Still The One,-8,0.761
Shanice|||I Love Your Smile,-8,0.277
Shanice|||Saving Forever For You,-8,0.258
Sheryl Crow|||All I Wanna Do,-8,0.877
Silk|||Freak Me,-8,0.127
Sinead O'Connor|||Nothing Compares 2 U,-8,0.522
Sir Mix-A-Lot|||Baby Got Back,-8,0.846
Sixpence None The Richer|||Kiss Me,-8,0.887
Smash Mouth|||All Star,-8,0.954
Snap!|||The Power,-8,0.981
Snow|||Informer,-8,0.734
Somethin' For The People|||My Love Is The Shhh!,-8,0.148
Soul For Real|||Candy Rain,-8,0.203
"Spice Girls, The|||Wannabe",-8,0.951
Stevie B|||Because I Love You,-8,0.296
Styx|||Show Me The Way,-8,0.266
Sugar Ray|||Every Morning,-8,0.593
Surface|||The First Time,-8,0.200
Sweet Sensation|||If Wishes Came True,-8,0.152
TLC|||Baby-Baby-Baby,-8,0.161
TLC|||Creep,-8,0.473
TLC|||No Scrubs,-8,0.825
TLC|||Red Light Special,-8,0.155
TLC|||Unpretty,-8,0.327
TLC|||Waterfalls,-8,0.849
Tag Team|||Whoomp! There It Is,-8,0.899
Tara Kemp|||Hold You Tight,-8,0.082
Taylor Dayne|||I'll Be Your Shelter,-8,0.237
Taylor Dayne|||Love Will Lead You Back,-8,0.161
Technotronic|||Pump Up The Jam,-8,0.780
Third Eye Blind|||Semi-Charmed Life,-8,0.748
Timmy T|||One More Try,-8,0.149
Tommy Page|||I'll Be Your Everything,-8,0.098
Toni Braxton|||Breathe Again,-8,0.197
Toni Braxton|||Un-Break My Heart,-8,0.908
Toni Braxton|||You're Makin' Me High,-8,0.134
Tony Rich Project|||Nobody Knows,-8,0.100
Tracie Spencer|||This House,-8,0.052
Tracy Chapman|||Give Me One Reason,-8,0.432
UB40|||Can't Help Falling In Love,-8,0.685
Usher|||My Way,-8,0.145
Usher|||Nice and Slow,-8,0.147
Usher|||You Make Me Wanna..,-8,0.339
Vanessa Williams and Brian McKnight|||Love Is,-8,0.268
Vanessa Williams|||Colors Of The Wind,-8,0.725
Vanessa Williams|||Save The Best For Last,-8,0.611
Vanilla Ice|||Ice Ice Baby,-8,0.800
Vanilla Ice|||Play That Funky Music,-8,0.727
Warren G|||Regulate,-8,0.450
Whitney Houston|||All The Man That I Need,-8,0.258
Whitney Houston|||Exhale,-8,0.288
Whitney Houston|||Heartbreak Hotel,-8,0.118
Whitney Houston|||I Believe In You And Me,-8,0.208
Whitney Houston|||I Have Nothing,-8,0.625
Whitney Houston|||I Will Always Love You,-8,0.913
Whitney Houston|||I'm Every Woman,-8,0.727
Whitney Houston|||I'm Your Baby Tonight,-8,0.511
Whitney Houston|||It's Not Right But It's Okay,-8,0.351
Will Smith|||Gettin' Jiggy Wit It,-8,0.679
Will Smith|||Wild Wild West,-8,0.612
Wilson Phillips|||Hold On,-8,0.738
